,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)"
"[[0], [7, 8], [3, 4], [9], [5]]",,13.5,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0
"[[0, 1], [7, 8], [3, 4], [9], [5]]",,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,14.1,,,,0.0,,,0.0,,,,0.0,,,,0.0
"[[0, 1], [7, 8], [3, 4], [6, 9], [5]]",,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,16.5,,,,,,,,0.0
"[[0, 1], [7, 8], [3, 4], [6, 9], [2, 5]]",,,,,,,,,,,39.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0
"[[9, 10], [3], [7], [], []]",0.0,0.0,0.0,,0.0,0.0,6.6,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,
"[[6, 9, 10], [3], [7], [], []]",0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,7.8,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,
"[[6, 9, 10], [3], [7], [8], []]",10.5,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,
"[[0, 6, 9, 10], [3], [7], [8], []]",,-8.7,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,
"[[], [1, 3, 8], [], [2], [9]]",11.1,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0
"[[0], [1, 3, 8], [], [2], [9]]",,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,11.7,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0
"[[0], [1, 3, 8], [6], [2], [9]]",,,,,13.799999999999999,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,0.0
"[[0, 4], [1, 3, 8], [6], [2], [9]]",,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,15.0,,,0.0
"[[0, 4], [1, 3, 8], [6], [2], [7, 9]]",,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,16.8
"[[0, 4], [1, 3, 8], [6], [2], [7, 9, 10]]",,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,
"[[4], [3, 6], [1], [], []]",0.0,,0.0,,,0.0,,0.0,0.0,0.0,8.1,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0
"[[4, 10], [3, 6], [1], [], []]",10.5,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,
"[[0, 4, 10], [3, 6], [1], [], []]",,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,12.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,
"[[0, 4, 10], [3, 6], [1, 9], [], []]",,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,12.9,0.0,,,,,0.0,,,0.0,,0.0,0.0,,
"[[0, 4, 10], [3, 6], [1, 9], [7], []]",,,-8.7,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,
"[[1, 2, 7], [3, 6], [5], [], [0]]",,,,,-8.7,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0
"[[0, 1, 5], [3, 7, 8], [4], [], [10]]",,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,16.5,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,
"[[0, 1, 5], [3, 7, 8], [2, 4], [], [10]]",,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,17.4,,,0.0,
"[[0, 1, 5], [3, 7, 8], [2, 4], [], [6, 10]]",,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,39.6,,,,,,,,,,,0.0,
"[[0, 1], [7], [3], [], [2, 9]]",,,,,-8.7,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0
"[[1, 2], [3], [0, 6], [], []]",,,,,-8.7,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
"[[], [3], [], [2, 5], [0]]",,9.6,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
"[[1], [3], [], [2, 5], [0]]",,,,,12.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0
"[[1, 4], [3], [], [2, 5], [0]]",,,,,,,12.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0
"[[1, 4, 6], [3], [], [2, 5], [0]]",,,,,,,,14.1,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
"[[1, 4, 6, 7], [3], [], [2, 5], [0]]",,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,15.299999999999999,0.0,0.0
"[[1, 4, 6, 7], [3], [], [2, 5], [0, 8]]",,,,,,,,,,-8.7,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0
"[[0, 4, 6], [3], [9], [], []]",,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,9.6,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0
"[[0, 4, 6], [3], [9], [8], []]",,-8.7,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0
"[[1], [3, 8], [], [9, 10], []]",10.799999999999999,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,
"[[0, 1], [3, 8], [], [9, 10], []]",,,-8.7,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,
"[[0], [1, 7, 8], [5], [], [4]]",,,12.299999999999999,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0
"[[0, 2], [1, 7, 8], [5], [], [4]]",,,,-8.7,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0
"[[0, 4, 6], [3], [7], [1, 9], []]",,,-8.7,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0
"[[0, 1], [3], [], [6, 8], [4, 10]]",,,-8.7,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,0.0,
"[[4], [3, 8], [], [], [6]]",10.905,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0
"[[0, 4, 10], [3, 8], [], [5], [6]]",,-8.7,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,
"[[9], [3], [], [], [10]]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,6.8999999999999995,0.0,0.0,0.0,0.0,,
"[[9], [3], [], [], [4, 10]]",9.299999999999999,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
"[[0, 9], [3], [], [], [4, 10]]",,11.4,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
"[[0, 1, 9], [3], [], [], [4, 10]]",,,-8.7,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,
"[[0, 1, 3], [4], [2], [], [5]]",,,,,,,-8.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0
"[[], [9], [], [2], []]",0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,5.1
"[[], [9], [], [2], [10]]",7.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"[[0], [9], [], [2], [10]]",,11.693999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"[[0, 1, 10], [3], [9], [5, 8], [6]]",,,0.0,,0.0,,,0.0,,,,,,15.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,
"[[0, 1, 10], [2, 3], [9], [5, 8], [6]]",,,,,-8.7,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,
"[[0, 1, 6], [3, 8], [4], [], [5]]",,,-8.7,,,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,0.0,0.0
"[[0], [], [6], [], [9, 10]]",,7.8,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
"[[0, 1], [], [6], [], [9, 10]]",,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,9.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,
"[[0, 1], [8], [6], [], [9, 10]]",,,-8.7,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,
"[[], [3, 8], [], [4], [5]]",0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,9.299999999999999,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0
"[[], [3, 8], [0], [4], [5]]",,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,10.5,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0
"[[], [3, 8, 9], [0], [4], [5]]",,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,12.9,,,,0.0,0.0,,,0.0
"[[], [3, 8, 9], [0], [4], [2, 5]]",,14.399999999999999,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0
"[[1], [3, 8, 9], [0], [4], [2, 5]]",,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,15.6,0.0,,,0.0
"[[1], [3, 8, 9], [0], [4], [2, 5, 6]]",,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,17.4,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0
"[[1], [3, 8, 9, 10], [0], [4], [2, 5, 6]]",,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,39.9,,,,,,,,,,,0.0,,,
"[[0, 1, 3], [4], [10], [], []]",,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,11.1,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
"[[0, 1, 3], [4, 9], [10], [], []]",,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,12.9,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,
"[[0, 1, 3], [4, 9], [5, 10], [], []]",,,-8.7,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,
"[[0, 1, 10], [3, 8], [7], [4], []]",,,0.0,,,-8.7,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,
"[[], [5], [0, 4], [], []]",,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,7.199999999999999,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
"[[], [5], [0, 4], [9], []]",,8.7,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0
"[[1], [5], [0, 4], [9], []]",,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,11.1,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0
"[[1], [5], [0, 4], [3, 9], []]",,,13.5,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0
"[[1, 2], [5], [0, 4], [3, 9], []]",,,,,,,14.7,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0
"[[1, 2, 6], [5], [0, 4], [3, 9], []]",,,,,,,,15.899999999999999,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0
"[[1, 2, 6, 7], [5], [0, 4], [3, 9], []]",,,,,,,,,-8.7,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0
"[[0], [3, 8], [2], [7, 9], [6]]",,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,12.9,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0
"[[0], [3, 8], [1, 2], [7, 9], [6]]",,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,14.7
"[[0], [3, 8], [1, 2], [7, 9], [6, 10]]",,,,,0.0,0.0,,,,,,,,,,0.0,16.2,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,
"[[0], [3, 5, 8], [1, 2], [7, 9], [6, 10]]",,,,,0.0,,,,,,,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,
"[[], [1], [], [4], [6]]",6.3,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
"[[0], [1], [], [4], [6]]",,,8.7,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
"[[0, 2], [1], [], [4], [6]]",,,,-8.7,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0
"[[0, 1, 6], [3, 8], [4], [9], [5]]",,,-8.7,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0
"[[0, 1, 5], [3], [], [7, 8], []]",,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,12.299999999999999,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0
"[[0, 1, 5], [3], [], [4, 7, 8], []]",,,-8.7,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0
"[[], [2, 3], [], [4], []]",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.8999999999999995,0.0,0.0,0.0,0.0
"[[], [2, 3], [], [4], [6]]",9.299999999999999,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0
"[[0], [2, 3], [], [4], [6]]",,11.1,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0
"[[0, 1], [2, 3], [], [4], [6]]",,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,12.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0
"[[0, 1], [2, 3], [7], [4], [6]]",,,,,,13.799999999999999,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0
"[[0, 1, 5], [2, 3], [7], [4], [6]]",,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,15.299999999999999,0.0,0.0,,,,,,,,,0.0,0.0,0.0
"[[0, 1, 5], [2, 3], [7], [4, 8], [6]]",,,,,,,,,,-8.7,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0
